RTSI$ Index,Last Price,High Price,Low Price,Volume,Open Price,,SPX Index,Last Price,High Price,Low Price,Volume,Open Price
Dates,PX_LAST,PX_HIGH,PX_LOW,PX_VOLUME,PX_OPEN,,Dates,PX_LAST,PX_HIGH,PX_LOW,PX_VOLUME,PX_OPEN
12.08.2015,831.57,832.18,813.39,21842126848,829.99,,11.08.2015,2084.07,2102.66,2076.49,572683712,2102.66
13.08.2015,828.93,843.25,819.24,13243209728,833.88,,12.08.2015,2086.05,2089.06,2052.09,654851200,2081.1
14.08.2015,835.17,838.21,824.32,9831328768,828.18,,13.08.2015,2083.39,2092.93,2078.26,524653856,2086.19
17.08.2015,825.12,827.07,816.49,15816186880,827.07,,14.08.2015,2091.54,2092.45,2080.61,458014432,2083.15
18.08.2015,809.64,824.17,807.71,11410590720,824.17,,17.08.2015,2102.44,2102.87,2079.3,432682560,2089.7
19.08.2015,794.19,817.88,791.58,10759846912,808.8,,18.08.2015,2096.92,2103.47,2094.14,453743648,2101.99
20.08.2015,795.51,795.51,782.06,13568581632,790.6,,19.08.2015,2079.61,2096.17,2070.53,578300480,2095.69
21.08.2015,762.38,788.56,762.38,12563800064,788.56,,20.08.2015,2035.73,2076.61,2035.73,686628352,2076.61
24.08.2015,724.73,747.97,708.25,25919989760,747.97,,21.08.2015,1970.89,2034.08,1970.89,1077363072,2034.08
25.08.2015,758.46,771.22,728.57,24033763328,728.88,,24.08.2015,1893.21,1965.15,1867.01,1350121472,1965.15
26.08.2015,754.61,759.17,741.47,20085125120,755.51,,25.08.2015,1867.61,1948.04,1867.08,1063062848,1898.08
27.08.2015,804.86,808.4,762.39,21811841024,762.39,,26.08.2015,1940.51,1943.09,1872.75,1047032768,1872.75
28.08.2015,829.95,832.23,793.34,13183991808,812.52,,27.08.2015,1987.66,1989.6,1942.77,937936192,1942.77
31.08.2015,833.6,833.6,800.44,14246364160,826.65,,28.08.2015,1988.87,1993.48,1975.19,730504000,1986.06
01.09.2015,805.06,845.2,801.27,30573445120,844.6,,31.08.2015,1972.18,1986.73,1965.98,775156608,1986.73
02.09.2015,789.39,811.07,784.68,14295327744,799.67,,01.09.2015,1913.85,1970.09,1903.07,884847040,1970.09
03.09.2015,805.23,815.71,791.9,10562802688,799.57,,02.09.2015,1948.86,1948.91,1916.52,745239040,1916.52
04.09.2015,793.65,801.14,787.83,14266707968,801.14,,03.09.2015,1951.13,1975.01,1944.72,642895104,1950.79
07.09.2015,776.17,788.61,775.06,8173943808,787.12,,04.09.2015,1921.22,1947.76,1911.21,675811648,1947.76
08.09.2015,793.99,797.54,779.09,55653675008,779.09,,08.09.2015,1969.41,1970.42,1927.3,704348736,1927.3
09.09.2015,796.69,808.42,796.47,13974133760,797.38,,09.09.2015,1942.04,1988.63,1937.88,703961664,1971.45
10.09.2015,800.49,801.57,785.85,11337525248,789.47,,10.09.2015,1952.29,1965.29,1937.19,678267456,1941.59
11.09.2015,799.1,801.91,791.71,11012859904,800.53,,11.09.2015,1961.05,1961.05,1939.19,599817920,1951.45
14.09.2015,808.61,811.99,796.81,9935236096,797.24,,14.09.2015,1953.03,1963.06,1948.27,564066048,1963.06
15.09.2015,807.52,813.64,805.28,12364162048,807.34,,15.09.2015,1978.09,1983.19,1954.3,558803072,1955.1
16.09.2015,837.39,840.08,811.42,25150648320,811.46,,16.09.2015,1995.31,1997.26,1977.93,606996224,1978.02
17.09.2015,823.13,837.82,823.13,8107894272,836.45,,17.09.2015,1990.2,2020.86,1986.73,717577856,1995.33
18.09.2015,816.56,835.07,812.02,27521386496,835.07,,18.09.2015,1958.03,1989.66,1953.45,1874791168,1989.66
21.09.2015,808.78,821.38,807.1,7678843392,813.85,,21.09.2015,1966.97,1979.64,1955.8,585108352,1960.84
22.09.2015,789.56,812.03,783.6,11842886656,811.8,,22.09.2015,1942.74,1961.39,1929.22,704628608,1961.39
23.09.2015,782.07,796.73,781.88,14534019072,792.2,,23.09.2015,1938.76,1949.52,1932.57,514180064,1943.24
24.09.2015,769.38,779.08,762.12,28642084864,777.98,,24.09.2015,1932.24,1937.17,1908.92,725975744,1934.81
25.09.2015,788.55,791.24,777.67,17367672832,777.86,,25.09.2015,1931.34,1952.89,1921.5,700778880,1935.93
28.09.2015,775.73,791.44,774.23,9619109888,788.33,,28.09.2015,1881.77,1929.18,1879.21,811109376,1929.18
29.09.2015,784.11,785.7,763.55,11404729344,769.31,,29.09.2015,1884.09,1899.48,1871.91,768309120,1881.9
30.09.2015,789.73,797.23,783.48,13197973504,784.64,,30.09.2015,1920.03,1920.53,1887.14,862550144,1887.14
01.10.2015,781.65,798.98,777.58,6164344832,793.63,,01.10.2015,1923.82,1927.21,1900.7,687303616,1919.65
02.10.2015,764.93,781.86,759.99,7994092544,781.26,,02.10.2015,1951.36,1951.36,1893.7,785596224,1921.77
05.10.2015,805.12,806.43,773.41,19422654464,773.41,,05.10.2015,1987.05,1989.17,1954.33,733824256,1954.33
06.10.2015,826.65,826.65,796.58,12517512192,804.6,,06.10.2015,1979.92,1991.62,1971.99,687947648,1986.63
07.10.2015,844.12,852.44,831.17,37579587584,831.17,,07.10.2015,1995.83,1999.31,1976.44,743747840,1982.34
08.10.2015,856.44,859.27,837.96,36966600704,841.85,,08.10.2015,2013.43,2016.5,1987.53,614973760,1994.01
09.10.2015,885.96,890.38,865.67,30893371392,865.67,,09.10.2015,2014.89,2020.13,2007.61,631965696,2013.73
12.10.2015,876.42,895.12,871.56,40780308480,883.32,,12.10.2015,2017.46,2018.66,2010.55,473699392,2015.65
13.10.2015,866.52,867.56,851.61,18265092096,863.68,,13.10.2015,2003.69,2022.34,2001.78,579995008,2015
14.10.2015,863.31,868.73,848.92,11555032064,857.1,,14.10.2015,1994.24,2009.56,1990.73,640033792,2003.66
15.10.2015,876.23,885.94,868.14,17247490048,868.14,,15.10.2015,2023.86,2024.15,1996.47,686490624,1996.47
16.10.2015,881.19,897.75,876.07,16560316416,892.79,,16.10.2015,2033.11,2033.54,2020.46,720990848,2024.37
19.10.2015,868.72,885.73,861.23,18859614208,883.81,,19.10.2015,2033.66,2034.45,2022.31,607649280,2031.73
20.10.2015,875.55,879.46,861.31,20355676160,868.4,,20.10.2015,2030.77,2039.12,2026.61,579182592,2033.13
21.10.2015,856.88,873.14,851.98,21469773824,872.52,,21.10.2015,2018.94,2037.97,2017.22,634937600,2033.47
22.10.2015,860.75,867.07,853.78,26384902144,855.32,,22.10.2015,2052.51,2055.2,2021.88,801515328,2021.88
23.10.2015,872.86,883.31,863.6,18304935936,863.6,,23.10.2015,2075.15,2079.74,2058.19,764446656,2058.19
26.10.2015,858.01,876.93,851.03,25699160064,873.36,,26.10.2015,2071.18,2075.14,2066.53,615001472,2075.08
27.10.2015,839.26,853.73,826.53,15993667584,853.73,,27.10.2015,2065.89,2070.37,2058.84,671603776,2068.75
28.10.2015,854.74,857.02,824.83,19059243008,835.81,,28.10.2015,2090.35,2090.35,2063.11,672605248,2066.48
29.10.2015,839.57,850.65,834.53,20257636352,850.52,,29.10.2015,2089.41,2092.52,2082.63,558104768,2088.35
30.10.2015,845.54,847.4,831.2,14510524416,836.61,,30.10.2015,2079.36,2094.32,2079.34,802944896,2090
02.11.2015,853.77,854.29,838.9,10079688704,843.79,,02.11.2015,2104.05,2106.2,2080.76,591491584,2080.76
03.11.2015,886.36,887.63,854.87,29138620416,858.47,,03.11.2015,2109.79,2116.48,2097.51,597109248,2102.63
05.11.2015,877.26,890.51,875.14,22307067904,889.53,,04.11.2015,2102.31,2114.59,2096.98,630789568,2110.6
06.11.2015,854.34,879.19,850.41,16996279296,878.47,,05.11.2015,2099.93,2108.78,2090.41,602367808,2101.68
09.11.2015,855.26,863.23,849.73,9146384384,856.68,,06.11.2015,2099.2,2101.91,2083.74,673627648,2098.6
10.11.2015,854.08,859.6,846.98,13024492544,853.02,,09.11.2015,2078.58,2096.56,2068.24,675291904,2096.56
11.11.2015,845.72,858.62,842.87,9778661376,852.08,,10.11.2015,2081.72,2083.67,2069.91,573263360,2077.19
12.11.2015,831.95,842.69,826.34,11375964160,838.64,,11.11.2015,2075,2086.94,2074.85,520282624,2083.41
13.11.2015,814.93,826.33,812.56,18346440704,822.47,,12.11.2015,2045.97,2072.29,2045.66,583695424,2072.29
16.11.2015,824.17,837.52,814.73,10241290240,815.14,,13.11.2015,2023.04,2044.64,2022.02,661114496,2044.64
17.11.2015,862.44,864.83,840.99,35198795776,843.77,,16.11.2015,2053.19,2053.22,2019.39,615213568,2022.08
18.11.2015,876.56,884.05,864.05,22482499584,864.05,,17.11.2015,2050.44,2066.69,2045.9,684883712,2053.67
19.11.2015,883.82,896.8,873.73,17798725632,885.43,,18.11.2015,2083.58,2085.31,2051.99,618006848,2051.99
20.11.2015,888.36,893.38,872.06,11904491520,881.51,,19.11.2015,2081.24,2086.74,2078.76,557110912,2083.7
23.11.2015,897.56,902.91,871.71,10285739008,887.08,,20.11.2015,2089.17,2097.06,2082.82,701089728,2082.82
24.11.2015,867.54,901.22,856.02,31623864320,894.46,,23.11.2015,2086.59,2095.61,2081.39,580602624,2089.41
25.11.2015,878.89,881.63,868.05,12768518144,872.25,,24.11.2015,2089.14,2094.12,2070.29,615626560,2084.42
26.11.2015,874.66,889.54,867.83,13344986112,881.46,,25.11.2015,2088.87,2093,2086.3,449950496,2089.3
27.11.2015,856.3,873.67,851.29,14391550976,873.67,,27.11.2015,2090.11,2093.29,2084.13,243529344,2088.82
30.11.2015,847.1,857.08,841,19367385088,850.1,,30.11.2015,2080.41,2093.81,2080.41,830705216,2090.95
01.12.2015,839.14,850.37,833.9,14214128640,844.19,,01.12.2015,2102.63,2103.37,2082.93,599103616,2082.93
02.12.2015,833.94,847.88,826.81,10396737536,839.83,,02.12.2015,2079.51,2104.27,2077.11,661109504,2101.71
03.12.2015,826.96,834.15,819.09,7365816320,827.59,,03.12.2015,2049.62,2085,2042.35,761989440,2080.71
04.12.2015,811.72,839.53,804.99,17064918016,831.48,,04.12.2015,2091.69,2093.84,2051.24,751361856,2051.24
07.12.2015,793.36,813.66,791.21,10878223360,812.37,,07.12.2015,2077.07,2090.42,2066.78,648025216,2090.42
08.12.2015,777.15,791.95,772.76,11879788544,789.42,,08.12.2015,2063.59,2073.85,2052.32,677047680,2073.39
09.12.2015,792.41,795.86,781.02,26399238144,781.36,,09.12.2015,2047.62,2080.33,2036.53,754895424,2061.17
10.12.2015,792.78,799.3,783.54,18223446016,787.99,,10.12.2015,2052.23,2067.65,2045.67,610605888,2047.93
11.12.2015,777.17,789.83,771.16,12510001152,789.83,,11.12.2015,2012.37,2047.27,2008.8,729383744,2047.27
14.12.2015,761.08,772.09,752.86,21391017984,765.07,,14.12.2015,2021.94,2022.92,1993.26,785086720,2013.37
15.12.2015,783.65,786.97,762.63,22560120832,765.45,,15.12.2015,2043.41,2053.87,2025.55,702379904,2025.55
16.12.2015,785.02,790.38,779.53,16539685888,786.03,,16.12.2015,2073.07,2076.72,2042.43,690050304,2046.5
17.12.2015,792.07,797.3,780.5,25463431168,788.11,,17.12.2015,2041.89,2076.37,2041.66,655534848,2073.76
18.12.2015,765.73,785.11,761.22,18661206016,783.86,,18.12.2015,2005.55,2040.81,2005.33,1822321920,2040.81
21.12.2015,758.97,770.09,756.44,10416289792,763.85,,21.12.2015,2021.15,2022.9,2005.93,615865536,2010.27
22.12.2015,762.4,766.64,759.77,8157500928,761.44,,22.12.2015,2038.97,2042.74,2020.49,559953152,2023.15
23.12.2015,785.51,785.51,761.71,11101792256,761.71,,23.12.2015,2064.29,2064.73,2042.2,553948480,2042.2
24.12.2015,781.1,795.16,777.22,7914224128,791.61,,24.12.2015,2060.99,2067.36,2058.73,252714208,2063.52
25.12.2015,772.94,784.34,769.44,8125412352,781.59,,28.12.2015,2056.5,2057.77,2044.2,374236032,2057.77
28.12.2015,756.07,776,751.95,7335774720,772.9,,29.12.2015,2078.36,2081.56,2060.54,389239744,2060.54
29.12.2015,769.64,770.29,750.38,19594196992,756.08,,30.12.2015,2063.36,2077.34,2061.97,339059456,2077.34
30.12.2015,757.04,768.79,754.27,82113134592,768.76,,31.12.2015,2043.94,2062.54,2043.62,487696736,2060.59
04.01.2016,749.28,761.68,741.67,8404184576,755.16,,04.01.2016,2012.66,2038.2,1989.68,817659264,2038.2
05.01.2016,752.7,753.97,743.58,15445393408,746.38,,05.01.2016,2016.71,2021.94,2004.17,629042368,2013.78
06.01.2016,736.82,754.04,735.62,12340211712,752.61,,06.01.2016,1990.26,2011.71,1979.05,745563264,2011.71
11.01.2016,699.13,721.75,699.13,12929234944,721.12,,07.01.2016,1943.09,1985.32,1938.83,876560192,1985.32
12.01.2016,695.32,706.31,681.28,22007128064,690.15,,08.01.2016,1922.03,1960.4,1918.46,819684992,1945.97
13.01.2016,693.65,708.33,692,17530177536,694.3,,11.01.2016,1923.67,1935.65,1901.1,788334720,1926.12
14.01.2016,692.99,694.94,681.57,21798309888,690.2,,12.01.2016,1938.68,1947.38,1914.35,768301056,1927.83
15.01.2016,652.98,694.72,647.86,38707507200,693.85,,13.01.2016,1890.28,1950.33,1886.41,886396800,1940.34
18.01.2016,646.9,655.06,632.19,23723360256,649.17,,14.01.2016,1921.84,1934.47,1878.93,931479040,1891.68
19.01.2016,660.29,674.38,652.29,30519371776,652.29,,15.01.2016,1880.33,1916.68,1857.83,1206742784,1916.68
20.01.2016,628.41,653.79,625.99,34175959040,653.79,,19.01.2016,1881.33,1901.44,1864.6,891805760,1888.66
21.01.2016,632.12,635.43,607.14,30568886272,632.48,,20.01.2016,1859.33,1876.18,1812.29,1092011008,1876.18
22.01.2016,691.4,696.3,649.24,46044200960,649.6,,21.01.2016,1868.99,1889.85,1848.98,865664320,1861.46
25.01.2016,681.57,704.29,672.49,20795400192,695.02,,22.01.2016,1906.9,1908.85,1877.4,821294080,1877.4
26.01.2016,683.05,685.72,655.57,13199826944,667.73,,25.01.2016,1877.08,1906.28,1875.97,773700224,1906.28
27.01.2016,704.87,705.29,679.55,14823422976,688.12,,26.01.2016,1903.63,1906.73,1878.79,707140736,1878.79
28.01.2016,727.13,737.58,704.78,32994113536,707.85,,27.01.2016,1882.95,1916.99,1872.7,813037568,1902.52
29.01.2016,745.3,749.44,727.9,30319394816,732.47,,28.01.2016,1893.36,1902.96,1873.65,833137472,1885.22
01.02.2016,730.39,742.97,723.83,16736067584,742.35,,29.01.2016,1940.24,1940.24,1894,1230857984,1894
02.02.2016,701.21,723.07,694.93,17785612288,721.96,,01.02.2016,1939.38,1947.2,1920.3,724321536,1936.94
03.02.2016,696.96,713.67,690.39,19883640832,690.42,,02.02.2016,1903.03,1935.26,1897.29,816298560,1935.26
04.02.2016,738.82,745.68,723.16,21368893440,723.16,,03.02.2016,1912.53,1918.01,1872.23,936651584,1907.07
05.02.2016,725.91,737.81,720,12803586048,730.39,,04.02.2016,1915.45,1927.35,1900.52,886268416,1911.67
08.02.2016,704.03,734.8,700.76,12788904960,724.26,,05.02.2016,1880.05,1913.07,1872.65,878323648,1913.07
09.02.2016,690.37,705.32,684.39,20838500352,697.8,,08.02.2016,1853.44,1873.25,1828.46,1030158592,1873.25
10.02.2016,696.61,705.2,676.79,14367385600,679.4,,09.02.2016,1852.21,1868.25,1834.94,857851712,1848.46
11.02.2016,671.34,692.55,663.61,23787677696,692.55,,10.02.2016,1851.86,1881.6,1850.32,772848128,1857.1
12.02.2016,689.9,692.39,678.27,11464428544,678.27,,11.02.2016,1829.08,1847,1810.1,967843712,1847
15.02.2016,707.24,713.53,698.03,13177572352,699.55,,12.02.2016,1864.78,1864.78,1833.4,810026560,1833.4
16.02.2016,708.61,727.38,706.31,14940662784,714.29,,16.02.2016,1895.58,1895.77,1871.44,854329536,1871.44
17.02.2016,735.81,739.52,705.98,15127364608,710.14,,17.02.2016,1926.82,1930.68,1898.8,827137664,1898.8
18.02.2016,752.89,756.36,739.65,25427347456,745.6,,18.02.2016,1917.83,1930,1915.09,742292224,1927.57
19.02.2016,725.98,742.99,721.6,15073936384,740.33,,19.02.2016,1917.78,1918.78,1902.17,879010688,1916.74
20.02.2016,#N/A N/A,#N/A N/A,#N/A N/A,3452419584,#N/A N/A,,22.02.2016,1945.5,1946.7,1924.44,680678400,1924.44
22.02.2016,761.48,762.58,733.69,6157471232,733.69,,23.02.2016,1921.27,1942.38,1919.44,640289664,1942.38
24.02.2016,737.73,761.57,725.4,16508204032,761.57,,24.02.2016,1929.8,1932.08,1891,671767104,1917.56
25.02.2016,745.53,755.55,732.4,17414201344,737.73,,25.02.2016,1951.7,1951.83,1925.41,605223616,1931.87
26.02.2016,757.45,772.08,745.53,21851084800,745.53,,26.02.2016,1948.05,1962.96,1945.78,683476544,1954.95
29.02.2016,768.8,768.8,746.19,16745971712,757.45,,29.02.2016,1932.23,1958.27,1931.81,865264000,1947.13
01.03.2016,786.36,790.55,768.8,21896497152,768.8,,01.03.2016,1978.35,1978.35,1937.09,754116160,1937.09
02.03.2016,780.16,798.39,777.11,12334606336,786.36,,02.03.2016,1986.45,1986.51,1968.8,688728960,1976.6
03.03.2016,798.58,800.29,780.16,15190319104,780.16,,03.03.2016,1993.4,1993.69,1977.37,676537152,1985.6
04.03.2016,818.25,818.25,796.26,12155464704,798.58,,04.03.2016,1999.99,2009.13,1986.77,798710592,1994.01
07.03.2016,839.23,840.1,818.25,15510645760,818.25,,07.03.2016,2001.76,2006.12,1989.38,671945728,1996.11
09.03.2016,835.64,840.04,815.11,14054545408,839.23,,08.03.2016,1979.26,1996.88,1977.43,716139584,1996.88
10.03.2016,834.24,850.15,828.53,16825864192,835.64,,09.03.2016,1989.26,1992.69,1979.84,617763136,1981.44
11.03.2016,845.59,854.06,831.7,14728890368,834.24,,10.03.2016,1989.57,2005.08,1969.25,679497152,1990.97
14.03.2016,830.54,847.18,826.32,11771126784,845.59,,11.03.2016,2022.19,2022.37,1994.71,651166528,1994.71
15.03.2016,821.64,845.12,818.95,27203520512,830.54,,14.03.2016,2019.64,2024.57,2012.05,552448576,2019.27
16.03.2016,835.97,835.97,821.19,13880167424,821.64,,15.03.2016,2015.93,2015.94,2005.23,537918144,2015.27
17.03.2016,873.8,876.33,835.97,25202939904,835.97,,16.03.2016,2027.22,2032.02,2010.04,625199104,2014.24
18.03.2016,885.13,894.76,866.88,25331843072,873.8,,17.03.2016,2040.59,2046.24,2022.16,668462080,2026.9
21.03.2016,883.6,887.09,866.47,18589587456,885.13,,18.03.2016,2049.58,2052.36,2041.16,1755882112,2041.16
22.03.2016,889.02,891.18,874.22,23854254080,883.6,,21.03.2016,2051.6,2053.91,2043.14,546117120,2047.88
23.03.2016,865.4,889.45,863.83,18232899584,889.02,,22.03.2016,2049.8,2056.6,2040.57,564581888,2048.64
24.03.2016,847.26,865.4,841.49,13811975168,865.4,,23.03.2016,2036.71,2048.55,2034.86,551169600,2048.55
25.03.2016,862.22,868.88,847.26,5798552576,847.26,,24.03.2016,2035.94,2036.04,2022.49,610855616,2032.48
28.03.2016,851.67,873.01,848.25,13004495872,862.22,,28.03.2016,2037.05,2042.67,2031.96,470922944,2037.89
29.03.2016,843.42,851.67,835.75,13926716416,851.67,,29.03.2016,2055.01,2055.91,2028.31,590708224,2035.75
30.03.2016,869.86,876.77,843.42,14961852416,843.42,,30.03.2016,2063.95,2072.21,2058.27,527219872,2058.27
31.03.2016,876.2,882.75,858.62,31033286656,869.86,,31.03.2016,2059.74,2067.92,2057.46,651556864,2063.77
01.04.2016,861.96,876.2,847.04,20992401408,876.2,,01.04.2016,2072.78,2075.07,2043.98,666015104,2056.62
04.04.2016,861.76,868.89,847.6,18201475072,861.96,,04.04.2016,2066.13,2074.02,2062.57,546680384,2073.19
05.04.2016,846.61,861.76,839.62,15970882560,861.76,,05.04.2016,2045.17,2062.5,2042.56,676197056,2062.5
06.04.2016,863.29,865.5,846.61,15501212672,846.61,,06.04.2016,2066.66,2067.33,2043.09,595344896,2045.56
07.04.2016,859.24,872.56,852.98,14591241216,863.29,,07.04.2016,2041.91,2063.01,2033.8,648415872,2063.01
08.04.2016,879.07,882.82,859.24,18641383424,859.24,,08.04.2016,2047.6,2060.63,2041.69,551728320,2045.54
11.04.2016,900.98,903.04,875.94,17052077056,879.07,,11.04.2016,2041.99,2062.93,2041.88,597863168,2050.23
12.04.2016,911.07,913.55,897.34,17159641088,900.98,,12.04.2016,2061.72,2065.05,2039.74,599364032,2043.72
13.04.2016,922.5,932.15,910.21,19501664256,911.07,,13.04.2016,2082.42,2083.18,2065.92,643524672,2065.92
14.04.2016,914.34,926.53,906.62,32964751360,922.5,,14.04.2016,2082.78,2087.84,2078.13,573460480,2082.89
15.04.2016,905.1,916.4,899.37,31071832064,914.34,,15.04.2016,2080.73,2083.22,2076.31,708648704,2083.1
18.04.2016,899.58,905.1,864.46,26301370368,905.1,,18.04.2016,2094.34,2094.66,2073.65,559823936,2078.83
19.04.2016,926.64,928.11,899.58,33302505472,899.58,,19.04.2016,2100.8,2104.05,2091.68,606757632,2096.05
20.04.2016,943.16,943.16,912.12,23534129152,926.64,,20.04.2016,2102.4,2111.05,2096.32,630234240,2101.52
21.04.2016,927.23,960.96,925.67,27881508864,943.16,,21.04.2016,2091.48,2103.78,2088.52,661881152,2102.09
22.04.2016,931.46,941.31,919.19,26014302208,927.23,,22.04.2016,2091.58,2094.32,2081.2,712585792,2091.49
25.04.2016,927.66,935.99,919.03,20997937152,931.46,,25.04.2016,2087.79,2089.37,2077.52,551214976,2089.37
26.04.2016,931.19,931.19,916.57,17886781440,927.66,,26.04.2016,2091.7,2096.87,2085.8,608550464,2089.84
27.04.2016,927.09,945.78,919.71,15440926720,931.19,,27.04.2016,2095.15,2099.89,2082.31,686670720,2092.33
28.04.2016,964.41,964.41,927.09,14453241856,927.09,,28.04.2016,2075.81,2099.3,2071.62,700338112,2090.93
29.04.2016,951.11,968.03,945.72,24991098880,964.41,,29.04.2016,2065.3,2073.85,2052.28,895628992,2071.82
04.05.2016,912.58,951.11,907.66,43836854272,951.11,,02.05.2016,2081.43,2083.42,2066.11,608904704,2067.17
05.05.2016,916.53,924.43,906.64,24317675520,912.58,,03.05.2016,2063.37,2077.18,2054.89,642409216,2077.18
06.05.2016,912.02,916.53,896.42,17385302016,916.53,,04.05.2016,2051.12,2060.3,2045.55,634264320,2060.3
10.05.2016,897.11,912.02,886.92,21415917568,912.02,,05.05.2016,2050.63,2060.23,2045.77,606989440,2052.95
11.05.2016,927,927.04,895.83,24132980736,897.11,,06.05.2016,2057.14,2057.72,2039.45,595556032,2047.77
12.05.2016,915.95,934.63,915.95,18860435456,927,,09.05.2016,2058.69,2064.15,2054.31,562123392,2057.55
13.05.2016,921.88,923.75,907.96,14314789888,915.95,,10.05.2016,2084.39,2084.87,2062.63,526241664,2062.63
16.05.2016,929.12,942.27,918.73,18184368128,921.88,,11.05.2016,2064.46,2083.29,2064.46,588437248,2083.29
17.05.2016,931.73,934.97,910.34,20145344512,929.12,,12.05.2016,2064.11,2073.99,2053.13,597079552,2067.17
18.05.2016,926.82,931.73,918.12,9387851776,931.73,,13.05.2016,2046.61,2066.79,2043.13,575820096,2062.5
19.05.2016,885.42,926.82,885.42,12323731456,926.82,,16.05.2016,2066.66,2071.88,2046.53,579641216,2046.53
20.05.2016,893.09,902.35,885.42,18488948736,885.42,,17.05.2016,2047.21,2065.69,2040.82,694138688,2065.04
23.05.2016,879.55,893.09,873.58,10748733440,893.09,,18.05.2016,2047.63,2060.61,2034.49,564732992,2044.38
24.05.2016,891.48,893.43,878.13,19228289024,879.55,,19.05.2016,2040.04,2044.21,2025.91,595418112,2044.21
25.05.2016,907.97,917.6,891.48,27826276352,891.48,,20.05.2016,2052.32,2058.35,2041.88,725380864,2041.88
26.05.2016,918.79,934.61,907.97,25767251968,907.97,,23.05.2016,2048.04,2055.58,2047.26,530526976,2052.23
27.05.2016,917.52,921.88,910.5,13698188288,918.79,,24.05.2016,2076.06,2079.67,2052.65,566247808,2052.65
30.05.2016,925.51,927.45,913.95,15185067008,917.52,,25.05.2016,2090.54,2094.73,2078.93,589978688,2078.93
31.05.2016,904.33,928.95,904.33,20079288320,925.51,,26.05.2016,2090.1,2094.3,2087.08,487242912,2091.44
01.06.2016,890.52,904.33,884.8,16253598720,904.33,,27.05.2016,2099.06,2099.06,2090.06,520205696,2090.06
